""	"RW1"	"RW2"	"RW3"	"RW4"	"RW5"	"RW6"	"RW7"
"Ano9"	0	0.0633354619265281	0	0.0836691752926313	0.101939983632423	0.0724646883059955	0.0519786827491476
"Ptdss2"	1.24004140698988	1.21495279441377	1.17854008723403	1.11855921434682	1.17616417328239	1.22857984358806	1.28106702189743
"Rnh1"	1.91062176460848	1.89132031357491	1.98820277272997	2.08839670780954	2.09338396550601	2.10661828148396	2.0257072738186
"Hras"	1.5996538686142	1.62490344948661	1.53077361930126	1.50644934327801	1.5143172204164	1.53959790173234	1.54116416825485
"Lrrc56"	0.310659977366855	0.212138233643473	0.169405528043215	0.316273197577368	0.303353744827609	0.351932013462007	0.325759110443951
"Lmntd2"	0.272961113700277	0.147456032858985	0.0258175481029795	0.0969448782922003	0.077237347364567	0.0793224500401683	0.117867446886058
"Rassf7"	1.31819095612164	1.34107186226685	1.04901121996139	1.31114100137194	1.32642854124218	1.43139065586927	1.3309028229455
"Mir210"	0	0.316970946769766	0	0.652304872345369	0.916147314696934	0.542334019208011	0.521258646254773
"Phrf1"	1.48019434426204	1.47832570278997	1.55229198341953	1.63550891340422	1.61001226090777	1.57475092906162	1.55126612081846
"Irf7"	0.952465974938409	1.00680152727037	0.62708932600465	0.350106095023116	0.455983399641476	0.506038850149017	0.549083490848221
"Cdhr5"	0	0.019103678422067	0.109288988204105	0.0946169321114368	0	0.0220196544909343	0
"Sct"	0	0	0	0	0	0	0
"Drd4"	0	0	0	0	0	0	0
"Deaf1"	1.39380957044267	1.39883672971344	1.24227637392325	1.34937256655322	1.36198264309939	1.41938275689557	1.33158399514626
"Tmem80"	1.13375752393937	1.13328448828725	0.878682495349647	1.05127179208465	1.04276428992486	1.08199658847023	0.89198134593817
"Eps8l2"	0.543181310399855	0.627376495975598	0.229274231178448	0.243446699582902	0.181836034294837	0.266610382146394	0.253170600726634
"B230206H07Rik"	0.0500039377780099	0.0336498231633476	0	0	0	0	0
"Taldo1"	1.95996358524895	1.9993947940275	1.96372864521595	1.9337798340283	1.92025679833354	1.94927425252235	2.05973443295677
"Pddc1"	1.13355124891633	1.09521610931813	0.825763027395572	0.827904841928498	0.847127135386675	0.863460825545527	0.946694531004863
"Cend1"	0	0	0	0.165377260027919	0.064570908560123	0	0
"Slc25a22"	1.39256947534164	1.33115483600172	1.36877695206517	1.3486264159669	1.36134551504759	1.34240207633142	1.31301003726189
"Pidd1"	1.1865983617608	1.20749095736134	0.743474277499169	1.25078796414153	1.17648876851722	1.16792085841102	1.02872762099711
"Rplp2"	2.13811196979943	2.12176120153936	2.21609905688037	2.27727788393392	2.2578979420618	2.23668524224956	2.20072539814884
"Snora52"	0.909953944841886	0.855879056657475	1.20331863141469	1.25989317001966	0.899701866919354	1.21234543995333	1.02227044067608
"Pnpla2"	1.44340994113099	1.53070482327546	1.61579471354992	1.60516463970476	1.58371044895639	1.5819513541227	1.60708026033076
"Cracr2b"	0.676755266894282	0.791405095859629	0.181912314103068	0.680642437248756	0.574655324311316	0.514471541424189	0.44963491284403
"Cd151"	1.89842859947527	1.93433192767431	1.74692429184987	1.81287612717484	1.79647932706022	1.83125156516179	1.88112809848744
"Polr2l"	1.26050681037292	1.32704893071902	1.26675804907105	1.26450795565921	1.11398927330115	1.21223157614285	1.25612509013682
"Tspan4"	1.71456354400606	1.76765980351274	1.83431756753538	1.71722598425272	1.70922929980286	1.77242360998369	1.7544369148504
"Chid1"	1.08009746781692	1.09809550027049	0.881995838124015	0.786891825558666	0.709256679151182	0.750514221217617	0.927688034926683
"Ap2a2"	1.76575681558333	1.76994260205679	1.72626312745205	1.56987199990361	1.59064179044512	1.58570022782964	1.76002374726112
"Gm16982"	0.149249920523498	0.104058332888421	0.169833632053324	0.0404842248541348	0.206364276116418	0.0631698290503183	0
"Mir7063"	0.559168893706481	0.36157263818129	0.710400013208767	0.821243814994595	0.390837928444998	0	0.580412849462533
"Muc6"	0.0186374447067706	0.0123935913374927	0.0195523178434736	0.0199502654022013	0.0273655663830674	0.0545826441835795	0.0450869961788981
"Muc2"	0.102490915742097	0.0571245923499816	0.06035102698044	0.749942231556028	0.767601849537145	0.51266431720099	0.121409438013366
"Muc5ac"	0	0	0	0	0	0	0.00646985049829545
"Muc5b"	0.0136437721943031	0.0135133050499794	0	0.00369902247301713	0.01141296296474	0.0117455671061077	0.00368929070272351
"Tollip"	1.46434519485438	1.5260773696598	1.89031991390266	1.75611729659768	1.7700526240594	1.68933245303399	1.78887916665349
"Brsk2"	0.0522717575570366	0.106752982457591	0.0336627002352548	0.0343366931630762	0.0577749199704741	0.0365863669514129	0.0231304014203574
"Mir3104"	0	0	0	0	0	0	0
"Mob2"	1.28889432691074	1.33657285585298	1.57614997338396	1.57886675285887	1.56317345995474	1.49076284285085	1.41033099611125
"Dusp8"	1.00927378096585	1.03494075396215	1.57345661438624	1.37245782885676	1.29898213061766	1.09363994037486	1.07020606025462
"Krtap5-2"	0	0	0	0	0	0	0
"Krtap5-3"	0	0	0	0	0	0	0
"Krtap5-5"	0	0	0.0439605798913228	0	0.0464318105236489	0.0477306231674921	0.0852579522506235
"Gm4559"	0	0	0	0	0	0	0
"Krtap5-1"	0	0	0	0	0	0	0
"Krtap5-4"	0	0	0	0	0.0540553998024629	0	0
"Ifitm10"	0.0456685546508146	0.0862221906839302	0.33535785216292	0.994581405605252	0.902546533897649	0.583907560333538	0.315350808954931
"Ctsd"	2.06118956902715	2.11169733367837	2.24829779224345	2.25483218138895	2.2370905372334	2.21049094697078	2.25872258480716
"Syt8"	0.137034377783227	0.135891527701562	0.0325877053874483	0.0332409881425841	0.0344447140854695	0.225268059568776	0.234015586009219
